Feature,Normalized.Dispersion
ENSG00000287987,nan
ENSG00000237290,nan
ENSG00000238063,3.1834863571286567
ENSG00000284632,-6.537644787644787
ENSG00000116954,-1.1281901843207136
ENSG00000228436,-0.253039332648692
ENSG00000214114,-0.521484454666321
ENSG00000131233,2.874589033237236
ENSG00000158315,1.923082610646096
ENSG00000174574,-0.09970599868830723
ENSG00000168653,4.9514102195967755
ENSG00000127603,-0.9650594978985625
ENSG00000270040,0.6205689196522672
ENSG00000287422,-0.20638364970663794
ENSG00000226438,-0.3806833756906426
ENSG00000183682,-0.7546249019641933
ENSG00000090621,-1.1234264943779524
ENSG00000228060,1.2174261363129333
ENSG00000163909,0.02111748124810775
ENSG00000225903,nan
ENSG00000116981,nan
ENSG00000116983,0.6693830513526176
ENSG00000084072,-1.1821509290496843
ENSG00000116985,-1.1039437759986745
ENSG00000198754,-0.6843629343629335
ENSG00000285905,nan
ENSG00000261798,-2.0640931387541976
ENSG00000284719,-1.2265893239786572
ENSG00000284678,0.7151234316266579
ENSG00000043514,-0.9104615878893192
ENSG00000116990,-2.7582582603816075
ENSG00000236546,nan
ENSG00000168389,-2.012041468862639
ENSG00000131236,1.7327938000986525
ENSG00000131238,-1.7940903753267905
ENSG00000117000,-0.5144044298398553
ENSG00000188800,nan
ENSG00000259943,-2.1554131889257455
ENSG00000084073,-0.14563777739196637
ENSG00000049089,-1.6464045427945369
ENSG00000084070,-0.6432591731580382
ENSG00000284677,1.8175037143726993
ENSG00000187801,-0.24708580816123749
ENSG00000260920,-0.5645505668075779
ENSG00000187815,0.8172829031863718
ENSG00000238287,3.0671219546877238
ENSG00000164002,-0.19560831782768273
ENSG00000227278,nan
ENSG00000238186,-0.07313865239448347
ENSG00000117010,-0.15620660848840134
ENSG00000286838,-0.18780017317942557
ENSG00000117016,3.092253041411441
ENSG00000287743,nan
ENSG00000237899,-1.3096569193858882
ENSG00000272145,-0.6860278213130055
ENSG00000066136,-0.6423970383454919
ENSG00000117013,0.765076039665114
ENSG00000179862,4.649080058455952
ENSG00000229528,-1.2141756623550681
ENSG00000286668,nan
ENSG00000171793,-0.9810864859316825
ENSG00000281207,1.2949452025914938
ENSG00000171790,0.4317179115157966
ENSG00000010803,2.9856092920329917
ENSG00000287400,nan
ENSG00000235358,nan
ENSG00000204060,-2.2545680343096515
ENSG00000229901,nan
ENSG00000127129,nan
ENSG00000127124,5.971012395013133
ENSG00000230881,nan
ENSG00000284895,nan
ENSG00000287587,-0.3727558781067512
ENSG00000044012,nan
ENSG00000197273,nan
ENSG00000198815,0.4244169311946147
ENSG00000227527,0.043356643356643985
ENSG00000177181,3.4110556672488124
ENSG00000066185,-1.1605517619226773
ENSG00000127125,-1.1712495904983928
ENSG00000186409,1.1695716907827585
ENSG00000171960,0.37148085588428104
ENSG00000285728,-0.32705070674635023
ENSG00000234917,1.5472972972972976
ENSG00000065978,-1.097793400153504
ENSG00000164007,nan
ENSG00000117385,-1.0490433421456047
ENSG00000164008,0.7722498904624212
ENSG00000228452,nan
ENSG00000274386,0.3170950187700378
ENSG00000177868,-1.6447878368431748
ENSG00000164010,-0.8882138258186838
ENSG00000228192,-0.24835741920757246
ENSG00000164011,0.8441490289400396
ENSG00000117394,-0.7765303486988665
ENSG00000227533,-0.3033010061316486
ENSG00000283973,nan
ENSG00000186973,nan
ENSG00000117395,3.9701962146145338
ENSG00000243710,-0.5595025922076345
ENSG00000179178,nan
ENSG00000253313,nan
ENSG00000066056,-1.8413196495301027
ENSG00000117400,1.384391741249388
ENSG00000287113,-0.35384615384615387
ENSG00000234694,0.6090771172081053
ENSG00000117399,-2.0882900397429354
ENSG00000066322,1.3461625402138606
ENSG00000159479,-0.5937296404951078
ENSG00000229431,nan
ENSG00000198198,-0.9780522907504589
ENSG00000229372,nan
ENSG00000178922,1.378490499385869
ENSG00000229348,-0.5779198954162831
ENSG00000142949,2.7945829139463276
ENSG00000066135,-0.8536146923520601
ENSG00000236200,0.44187793918738494
ENSG00000126091,5.952402071642782
ENSG00000229444,0.797285463347816
ENSG00000117407,nan
ENSG00000237950,0.10272523806620507
ENSG00000117408,0.22279806292421572
ENSG00000285649,nan
ENSG00000132768,-0.22523345274452522
ENSG00000117410,1.6307166737464993
ENSG00000117411,-0.6839160839160839
ENSG00000159214,-0.7493408173113588
ENSG00000196517,3.0501546350788735
ENSG00000230615,-1.2709122030951419
ENSG00000171872,nan
ENSG00000283039,nan
ENSG00000178028,-1.163427587768741
ENSG00000117419,20.93130238444284
ENSG00000233602,nan
ENSG00000187147,-0.2893993754913234
ENSG00000126106,-1.2580674465444674
ENSG00000198520,-0.15849089327093835
ENSG00000142945,0.1541581929984369
ENSG00000225721,0.09803181984565376
ENSG00000142937,3.5368242283855404
ENSG00000142959,-0.5108955489761616
ENSG00000173846,4.057980807403978
ENSG00000188396,-1.2709117103984822
ENSG00000222009,-0.8603668211206049
ENSG00000117425,-0.9545665221800467
ENSG00000070785,1.6807567895543445
ENSG00000126107,-2.1364575103781407
ENSG00000126088,-0.8343679244317981
ENSG00000162415,4.377938616930637
ENSG00000281912,-0.5805310238245432
ENSG00000186603,0.9525658337868539
ENSG00000132781,1.502117511905004
ENSG00000132773,-1.27261095383311
ENSG00000070759,1.8327688812460587
ENSG00000280670,-1.1121197561002707
ENSG00000132763,-0.752597244140058
ENSG00000117450,1.5582758635524223
ENSG00000117448,16.37376520687672
ENSG00000132780,7.661049742012106
ENSG00000159588,-0.9697282887234759
ENSG00000159592,-1.344605162684885
ENSG00000159596,-0.06773240922834609
ENSG00000197429,-0.037752916543111234
ENSG00000230896,1.3132647141899905
ENSG00000086015,0.6686452161222466
ENSG00000117461,1.1925128266052616
ENSG00000226957,nan
ENSG00000227857,nan
ENSG00000117472,1.251260397843051
ENSG00000250719,1.5521235521235528
ENSG00000085998,-0.39497495282461026
ENSG00000171357,1.5108154057030956
ENSG00000085999,0.7511881934351813
ENSG00000132128,-1.0381160880133598
ENSG00000173660,0.31571054693252587
ENSG00000117481,-0.4519318326659895
ENSG00000117480,-0.6815203222279482
ENSG00000224863,nan
ENSG00000197587,nan
ENSG00000282881,nan
ENSG00000269956,-1.7163140342681797
ENSG00000162456,nan
ENSG00000079277,-1.4781610048005398
ENSG00000142961,-1.4429230615623965
ENSG00000123472,1.0727913500844204
ENSG00000186118,2.911349520953168
ENSG00000228237,-0.36238889831763854
ENSG00000159658,-0.7860224907541642
ENSG00000142973,0.2511401628411499
ENSG00000187048,nan
ENSG00000186377,nan
ENSG00000186160,nan
ENSG00000225506,1.8812734549577412
ENSG00000162365,nan
ENSG00000224805,nan
ENSG00000162366,1.455944055944055
ENSG00000162367,-0.12858882220741621
ENSG00000226252,nan
ENSG00000123473,1.0759119086249973
ENSG00000162368,6.212932146823668
ENSG00000225762,0.9739378228151954
ENSG00000186790,0.8041958041958029
ENSG00000237424,-1.1810044435404499
ENSG00000186564,-0.5386100386100381
ENSG00000227947,nan
ENSG00000269113,-0.5666023166023163
ENSG00000223814,nan
ENSG00000225028,nan
ENSG00000226133,nan
ENSG00000231413,nan
ENSG00000223720,1.4171922171610927
ENSG00000117834,-0.46891642165448233
ENSG00000272491,nan
ENSG00000132122,-0.8752737578188617
ENSG00000186094,2.5941019379760744
ENSG00000287661,nan
ENSG00000162373,-0.18248677565502613
ENSG00000286597,nan
ENSG00000229846,2.109411765222161
ENSG00000230114,nan
ENSG00000225623,nan
ENSG00000162374,1.4519022894908538
ENSG00000237337,nan
ENSG00000233407,nan
ENSG00000284696,nan
ENSG00000284645,nan
ENSG00000142700,nan
ENSG00000284700,nan
ENSG00000185104,-0.8882055894141988
ENSG00000225767,0.08625648129923273
ENSG00000123080,2.450364423174905
ENSG00000204006,-3.1220297022603227
ENSG00000203356,-0.06644927418916712
ENSG00000123091,-0.7990450893033266
ENSG00000236434,-0.3443026757210526
ENSG00000085831,-0.9457701885312656
ENSG00000261664,-0.5882997270553286
ENSG00000085832,-1.107529930809097
ENSG00000238140,5.902250592683711
ENSG00000227070,1.8377279003221076
ENSG00000117859,-0.8670286565932337
ENSG00000078618,-1.063716080412293
ENSG00000266993,-1.867270579451319
ENSG00000272175,0.6264478764478766
ENSG00000169213,1.6851222906931913
ENSG00000117862,-0.511346114917667
ENSG00000198841,-0.19751391661387474
ENSG00000223390,2.3398553549173355
ENSG00000228369,1.3090909090909075
ENSG00000134717,2.6383307765429023
ENSG00000157077,3.9222297903005727
ENSG00000154222,2.4108747030457645
ENSG00000272100,-0.8934897118338867
ENSG00000287078,-0.9312650151829405
ENSG00000085840,-0.30718362616565886
ENSG00000134748,-0.5357353186946052
ENSG00000134744,-0.27294913910948704
ENSG00000272371,nan
ENSG00000116157,0.30252420536007685
ENSG00000182183,2.4103720096595422
ENSG00000162377,0.4487508970141409
ENSG00000162378,5.601881948634601
ENSG00000203995,-0.6776264552691078
ENSG00000242391,nan
ENSG00000121310,0.6246935426813813
ENSG00000116171,0.062098142989052175
ENSG00000174348,-0.5032729468644391
ENSG00000232993,nan
ENSG00000162383,0.0045022966928915725
ENSG00000235563,nan
ENSG00000157184,-1.3799058084363196
ENSG00000236723,0.1905261654587815
ENSG00000162384,-0.9394886293223923
ENSG00000259818,-1.3687949294407324
ENSG00000162385,-1.288466571116141
ENSG00000226754,-0.6030127970024235
ENSG00000157193,-1.3105853906404579
ENSG00000234578,nan
ENSG00000228838,nan
ENSG00000232762,nan
ENSG00000225675,-0.6341967146054633
ENSG00000285954,2.2915319865177532
ENSG00000226938,0.4293706293706261
ENSG00000230138,-1.5290122990119777
ENSG00000143006,nan
ENSG00000174332,-1.1274131274131267
ENSG00000058804,0.6951277461010517
ENSG00000058799,-1.9825094107972738
ENSG00000211452,2.574429701937885
ENSG00000081870,6.453003584515
ENSG00000116212,-1.526067483929216
ENSG00000203985,1.2223188014503703
ENSG00000116209,-0.2719457291734757
ENSG00000116205,-0.3043337918286231
ENSG00000157211,1.285714285714286
ENSG00000280425,nan
ENSG00000215883,0.1356379971528167
ENSG00000116221,-0.8755290456161883
ENSG00000157216,1.3825178338373414
ENSG00000198711,nan
ENSG00000225632,-0.5393060070189156
ENSG00000232245,nan
ENSG00000287582,-0.5270718776374556
ENSG00000235741,nan
ENSG00000162390,-1.0382740406227258
ENSG00000162391,-4.467584756678122
ENSG00000230728,nan
ENSG00000184313,-2.5791604462173785
ENSG00000243725,-0.005855219944924423
ENSG00000162396,-0.8392838377068805
ENSG00000006555,3.1582562760530837
ENSG00000237453,nan
ENSG00000162398,2.276083727260235
ENSG00000116133,2.720215169304256
ENSG00000287724,5.034291667286687
ENSG00000242396,nan
ENSG00000233203,nan
ENSG00000284601,-0.15330702025879736
ENSG00000143001,nan
ENSG00000233271,-0.5313763670965588
ENSG00000162399,-0.8624888445364766
ENSG00000169174,nan
ENSG00000162402,-1.2432352357036707
ENSG00000231090,0.9897386066113605
ENSG00000234810,1.3012426286897305
ENSG00000233079,nan
ENSG00000230250,nan
ENSG00000235612,nan
ENSG00000260971,5.604092604927818
ENSG00000223956,nan
ENSG00000162407,1.3875420320608232
ENSG00000162409,nan
ENSG00000187889,nan
ENSG00000229913,nan
ENSG00000157131,nan
ENSG00000021852,nan
ENSG00000236341,nan
ENSG00000173406,12.283302667597207
ENSG00000227935,nan
ENSG00000226759,nan
ENSG00000235038,nan
ENSG00000162600,-0.5035828099980464
ENSG00000286918,-0.9741606843388847
ENSG00000184292,-1.799677118824221
ENSG00000162601,-0.811565311396631
ENSG00000283445,1.2991348706766501
ENSG00000177606,0.5699961741749648
ENSG00000234807,2.040681257236846
ENSG00000272226,-0.26158301158301134
ENSG00000231740,2.9529752558295708
ENSG00000232453,2.9461994629343633
ENSG00000237352,1.0751919230685012
ENSG00000241042,nan
ENSG00000235215,1.7587030545947386
ENSG00000224609,-0.29152733932075287
ENSG00000270457,nan
ENSG00000172456,1.3820399803370291
ENSG00000226883,-0.2764814956472004
ENSG00000134709,3.830780510724549
ENSG00000134716,3.880811854088876
ENSG00000162598,-0.01865446352677272
ENSG00000238242,2.092496132990332
ENSG00000226476,nan
ENSG00000231252,-1.1402425128349962
ENSG00000162599,2.4150251783212267
ENSG00000237928,-0.13790530276565105
ENSG00000237853,-3.630593015210664
ENSG00000284808,nan
ENSG00000287224,nan
ENSG00000162604,-0.9616995846327747
ENSG00000271200,-0.6095752690901239
ENSG00000132849,2.5018534016935376
ENSG00000240563,-1.5622300943794172
ENSG00000132854,-0.41224593339381455
ENSG00000162607,-0.6693439526901198
ENSG00000116641,0.7493064953797857
ENSG00000132855,nan
ENSG00000235545,1.2679214344513783
ENSG00000125703,0.12249854509886568
ENSG00000234318,nan
ENSG00000229537,1.2596525096525104
ENSG00000286455,nan
ENSG00000227485,nan
ENSG00000229225,nan
ENSG00000203605,nan
ENSG00000224209,-0.2575379165565099
ENSG00000228734,nan
ENSG00000230798,nan
ENSG00000187140,nan
ENSG00000088035,-0.7698556596074946
ENSG00000142856,1.8037071270895833
ENSG00000286429,1.8592930744642533
ENSG00000203965,-0.005177791114610349
ENSG00000116652,0.12732490592160964
ENSG00000079739,0.34162438903783987
ENSG00000185483,8.21444227075289
ENSG00000223949,1.1740849772080677
ENSG00000284928,nan
ENSG00000177414,2.724421246802389
ENSG00000158966,3.1713314752694712
ENSG00000162437,0.23063676869793828
ENSG00000162434,-0.9739988655785699
ENSG00000226891,-2.8656807611791373
ENSG00000272506,-1.4871781197617497
ENSG00000162433,-2.9558840546103093
ENSG00000116675,7.234231521088682
ENSG00000229294,3.060696722420217
ENSG00000213625,0.012737254192204837
ENSG00000116678,3.169294460167201
ENSG00000237852,nan
ENSG00000285079,-2.1312089897446764
ENSG00000184588,2.874381717493998
ENSG00000227466,-0.7261225859268581
ENSG00000118473,-1.6021268730932454
ENSG00000248458,nan
ENSG00000152760,4.981430158725119
ENSG00000172410,nan
ENSG00000152763,1.9016403152582626
ENSG00000231080,nan
ENSG00000198160,2.3619927569049723
ENSG00000116704,0.9046477118177627
ENSG00000203963,-0.3250732038720781
ENSG00000275678,0.15977032171547054
ENSG00000162594,0.08611353665566994
ENSG00000081985,7.6907077971271205
ENSG00000142864,-1.4684781426981135
ENSG00000235200,nan
ENSG00000116717,-0.5965595881874908
ENSG00000172380,nan
ENSG00000232284,-1.0653444515377688
ENSG00000162595,-0.25193050193050126
ENSG00000116729,-0.37742525669781024
ENSG00000116745,nan
ENSG00000024526,-0.27895752895752834
ENSG00000233589,-5.430501930501929
ENSG00000234264,0.5608391608391624
ENSG00000285041,nan
ENSG00000285407,11.842513028787543
ENSG00000285473,nan
ENSG00000223883,1.5077220077220084
ENSG00000235446,nan
ENSG00000229639,nan
ENSG00000287453,nan
ENSG00000033122,4.665293742060465
ENSG00000287283,nan
ENSG00000237919,1.8976227172796098
ENSG00000066557,-0.34523056418267956
ENSG00000116754,-1.1362662474134224
ENSG00000228988,-0.6715130914651175
ENSG00000118454,-0.0461764593651621
ENSG00000197568,0.5906581582956538
ENSG00000226088,0.4461538461538439
ENSG00000116761,0.2617161274258495
ENSG00000271992,nan
ENSG00000229051,5.811436147132099
ENSG00000226208,nan
ENSG00000050628,nan
ENSG00000235782,nan
ENSG00000269933,nan
ENSG00000235079,-0.13613673169908813
ENSG00000132485,-0.45162536880192616
ENSG00000229956,3.4027885107416935
ENSG00000172260,17.432955206514517
ENSG00000231985,nan
ENSG00000228853,nan
ENSG00000286863,6.6877299801829615
ENSG00000225087,0.7656105376772766
ENSG00000227016,nan
ENSG00000285808,-0.5077220077220074
ENSG00000233973,6.427253586548871
ENSG00000223479,0.6699300699300675
ENSG00000285778,2.322581104839903
ENSG00000162620,3.4806811063835865
ENSG00000254685,-1.315281962687153
ENSG00000116783,1.269729321316319
ENSG00000237324,0.5220432407543603
ENSG00000233894,nan
ENSG00000162621,-6.371621621621623
ENSG00000178965,-0.33494208494208405
ENSG00000234497,1.2290718406086625
ENSG00000272864,nan
ENSG00000116791,0.23744481090656192
ENSG00000162623,-0.8866002494401054
ENSG00000229943,nan
ENSG00000261213,nan
ENSG00000224127,nan
ENSG00000162624,nan
ENSG00000224149,nan
ENSG00000137968,6.2558466975158336
ENSG00000117054,-1.1628297160042824
ENSG00000137955,-1.5148140009259174
ENSG00000057468,-0.17514470037665475
ENSG00000154007,1.5571712187651832
ENSG00000225605,nan
ENSG00000230027,nan
ENSG00000184005,3.4597062827384777
ENSG00000272855,nan
ENSG00000237552,nan
ENSG00000117069,4.174516039616538
ENSG00000230498,1.8123226788668971
ENSG00000142892,1.386812044228811
ENSG00000287870,1.555984555984556
ENSG00000154027,6.858054641561248
ENSG00000233099,2.2475552613346186
ENSG00000287647,1.2684928725888693
ENSG00000036549,5.992245658559733
ENSG00000077254,-1.3354424614927578
ENSG00000180488,0.8023163619253781
ENSG00000235927,0.11657634522841857
ENSG00000162614,-1.1386444106173317
ENSG00000162613,-1.4263402472224056
ENSG00000162616,-1.322590771209934
ENSG00000137960,-1.4357612413473388
ENSG00000273338,2.1354432682867355
ENSG00000285928,nan
ENSG00000237413,nan
ENSG00000122420,0.21004777735229715
ENSG00000137959,0.6223707035330903
ENSG00000137965,-0.11915765869605077
ENSG00000162618,18.495877044796867
ENSG00000282898,nan
ENSG00000235011,nan
ENSG00000285462,nan
ENSG00000285409,0.9401998843026189
ENSG00000260322,nan
ENSG00000225598,nan
ENSG00000224326,nan
ENSG00000234184,0.9400546317179779
ENSG00000285179,nan
ENSG00000117114,-1.5809752566649544
ENSG00000227960,nan
ENSG00000234953,1.842696320921973
ENSG00000236676,nan
ENSG00000233290,-1.391135841901946
ENSG00000230817,2.8288298308001445
ENSG00000236268,nan
ENSG00000285782,-0.44914333453377514
ENSG00000231364,-0.5275863701268556
ENSG00000233008,6.503558620609042
ENSG00000237076,nan
ENSG00000137941,-0.46400100972966435
ENSG00000233061,nan
ENSG00000285201,nan
ENSG00000271576,2.2631474122882866
ENSG00000142875,0.8698475161386873
ENSG00000203943,-0.8405579290935078
ENSG00000137976,2.4571602475381216
ENSG00000285361,nan
ENSG00000117133,0.6223366565484404
ENSG00000174021,10.24273782289228
ENSG00000122432,-0.23482919137276204
ENSG00000117151,-1.4526123577605288
ENSG00000284882,0.6683544288399084
ENSG00000285374,nan
ENSG00000180869,nan
ENSG00000117155,0.7759729972492835
ENSG00000285325,nan
ENSG00000171517,0.5745357774212466
ENSG00000153898,2.054967229684251
ENSG00000162643,2.0974674944756146
ENSG00000055732,-0.20713953852587141
ENSG00000097096,2.9168555401295038
ENSG00000162642,25.343784498650802
ENSG00000142867,-1.5424220293835915
ENSG00000223653,4.594881779804433
ENSG00000153904,0.8367137747776876
ENSG00000273264,nan
ENSG00000282057,nan
ENSG00000272691,nan
ENSG00000142871,nan
ENSG00000230285,nan
ENSG00000117174,0.9043661673050395
ENSG00000171502,8.977740716102753
ENSG00000285210,5.016212218713294
ENSG00000122417,-0.2603707585790648
ENSG00000137975,nan
ENSG00000016490,nan
ENSG00000016602,nan
ENSG00000236915,-0.4895546259522618
ENSG00000261737,-1.5830795526820018
ENSG00000097033,-1.2522478821025218
ENSG00000284846,-3.0888030888030893
ENSG00000183291,3.3662048055467344
ENSG00000153936,1.1560016534632451
ENSG00000267734,-0.41123117004303733
ENSG00000267272,0.1534749034749035
ENSG00000284240,0.6587412587412554
ENSG00000143013,-0.6701316632686198
ENSG00000227290,-0.7196668116925169
ENSG00000237505,-0.1671066113387008
ENSG00000286758,nan
ENSG00000065243,-1.2779285878195006
ENSG00000137947,-0.914252332280543
ENSG00000137944,-0.3694944204009369
ENSG00000213516,-0.8384088208204602
ENSG00000117226,0.35597964274877164
ENSG00000117228,0.05343615864942293
ENSG00000162645,-0.000829091738059549
ENSG00000286802,-0.0012530512200700575
